data,id_cliente,faturamento_boleto,faturamento_payin,faturamento_payout,total_boleto,total_payin,total_payout
2023-12-03,38,23570.339999999997,20107.256000000005,38425.48,15713.559999999998,25134.070000000003,19212.74
2023-12-03,114,12210.94,8479.848,14387.954999999998,6105.47,10599.81,9591.97
2023-12-03,80,11722.119999999999,18.419999999999998,5078.376,5861.0599999999995,61.4,8463.960000000001
2023-12-03,77,45459.36,22045.960000000003,13222.514999999998,15153.12,27557.45,8815.009999999998
2023-12-03,30,48399.0,8659.688,28076.059999999998,16133.0,10824.61,14038.029999999999
2023-12-03,64,11346.199999999999,8156.6720000000005,5322.0,4538.48,10195.84,1774.0
2023-12-03,50,53062.52500000001,11180.14,57542.45000000001,21225.010000000002,22360.28,23016.980000000003
2023-12-03,102,29417.219999999998,8773.335000000001,9471.99,14708.609999999999,9748.150000000001,6314.66
2023-12-03,113,56044.274999999994,12342.58,34899.399999999994,22417.71,24685.16,17449.699999999997
2023-12-03,47,0.0,894.573,10310.8,0.0,2981.91,4124.32
2023-12-03,37,43528.979999999996,8556.02,17020.29,14509.66,17112.04,11346.86
2023-12-03,86,12929.129999999997,13528.071999999998,25453.890000000003,8619.419999999998,16910.089999999997,14141.050000000001
2023-12-03,90,13291.619999999999,16685.65,18182.5,8861.08,16685.65,18182.5
2023-12-03,107,32169.375,3915.155,0.0,12867.75,7830.31,0.0
2023-12-03,19,30449.100000000002,5775.339,13386.79,10149.7,19251.13,13386.79
2023-12-03,83,4332.6900000000005,984.2139999999999,10298.65,2888.46,1406.02,4119.46
2023-12-03,7,40065.81,14430.576000000001,34724.759999999995,13355.27,18038.22,23149.839999999997
2023-12-03,76,94268.43000000001,10761.53,15601.949999999997,31422.81,10761.53,6240.779999999999
2023-12-03,66,14111.849999999999,5729.13,20517.945,5644.74,5729.13,13678.630000000001
2023-12-03,58,59256.09,6962.312000000002,49150.200000000004,19752.03,8702.890000000001,16383.400000000001
2023-12-03,57,51523.125,239.20799999999997,2921.7119999999995,20609.25,797.3599999999999,4869.5199999999995
2023-12-03,84,3943.4,7445.299999999999,17658.38,1971.7,7445.299999999999,8829.19
2023-12-03,75,39945.975,22177.760000000002,28722.34,15978.39,22177.760000000002,14361.17
2023-12-03,111,22950.09,4354.734,19220.48,7650.03,14515.78,19220.48
2023-12-03,62,639.8100000000001,4346.95,5353.686000000001,426.54,8693.9,4118.22
2023-12-03,55,0.0,1560.188,9876.57,0.0,2228.84,3292.19
2023-12-03,29,15628.77,7061.124,22659.516,10419.18,10087.32,12588.619999999999
2023-12-03,24,13361.190000000002,2401.9519999999998,6301.825,8907.460000000001,3431.36,2520.73
2023-12-03,115,19435.65,21019.032,16466.25,6478.550000000001,23354.48,10977.5
2023-12-03,78,28762.29,4459.9039999999995,4776.491999999999,9587.43,5574.879999999999,7960.82
2023-12-03,72,17665.41,3526.4800000000005,6180.222000000001,11776.94,4408.1,10300.37
2023-12-03,36,8458.92,1997.496,15124.380000000001,5639.28,2219.44,5041.46
2023-12-03,4,21305.19,6056.487,17003.358000000004,7101.73,6729.43,9446.310000000001
2023-12-03,49,13435.665,5122.832000000001,21611.574999999997,8957.11,6403.540000000001,8644.63
2023-12-03,16,71348.73999999999,8481.032000000001,22520.498,35674.369999999995,10601.29,17323.46
2023-12-03,2,52283.37,13408.54,26248.05,17427.79,13408.54,10499.22
2023-12-03,67,23157.21,3996.729,15953.176000000005,15438.14,4440.8099999999995,19941.470000000005
2023-12-03,81,7504.005,67.047,3973.536,5002.67,223.49,6622.56
2023-12-03,100,35266.25,9795.625,51185.35799999999,14106.5,19591.25,28436.309999999994
2023-12-03,32,53688.475,8124.204,4213.530000000001,21475.39,27080.68,7022.550000000001
2023-12-03,73,20066.76,5578.938,11427.719999999998,10033.38,6198.82,19046.199999999997
2023-12-03,104,214976.99999999994,98555.43,74363.616,85990.79999999997,98555.43,92954.51999999999
2023-12-03,43,24414.659999999996,12300.021999999999,16576.075,12207.329999999998,17571.46,6630.43
2023-12-03,20,47563.774999999994,6644.68,12304.747000000001,19025.51,8305.85,9465.19
2023-12-03,3,13508.46,17804.696000000004,16996.317,9005.64,22255.870000000003,13074.09
2023-12-03,95,22113.1,12012.223999999998,54691.29,8845.24,17160.32,36460.86
2023-12-03,99,10233.39,1862.98,8101.35,6822.26,1862.98,4500.75
2023-12-03,117,53299.979999999996,14538.615,43256.43000000001,35533.32,48462.05,14418.810000000001
2023-12-03,41,39603.975000000006,4553.487,22780.949999999997,26402.65,15178.29,22780.949999999997
2023-12-03,60,8084.445,628.6349999999999,1663.83,5389.63,898.05,1663.83
2023-12-03,87,34833.0,6534.065000000001,6354.288,17416.5,13068.130000000003,7942.859999999999
2023-12-03,26,1712.6999999999998,5910.709999999999,3789.0660000000003,570.9,5910.709999999999,6315.110000000001
2023-12-03,52,30860.009999999995,3085.5870000000004,61327.71,10286.669999999998,3428.4300000000003,20442.57
2023-12-03,101,19246.41,4987.008,12797.1,12830.94,5541.12,7109.5
2023-12-03,82,19289.22,20491.38,6170.76,12859.48,22768.2,3428.2
2023-12-03,103,5489.200000000001,3758.805,18375.78,2195.6800000000003,4176.45,9187.89
2023-12-03,6,0.0,6634.46,1987.1399999999999,0.0,6634.46,1324.76
2023-12-03,88,15397.48,5449.581,8060.74,7698.74,6055.09,4030.37
2023-12-03,21,65353.15000000001,6460.538999999999,75610.29000000001,26141.260000000002,21535.129999999997,25203.43
2023-12-03,97,19740.82,19375.359999999997,24718.538000000004,9870.41,19375.359999999997,19014.260000000002
2023-12-03,91,38688.63,8362.467,8812.48,12896.21,9291.630000000001,4406.24
2023-12-03,61,31700.97,13170.259999999998,13019.792000000001,21133.98,26340.519999999997,16274.740000000002
2023-12-03,39,10091.239999999998,6586.83,1580.88,5045.619999999999,7318.7,2634.8
2023-12-03,74,66432.29999999999,16882.117,12247.432000000004,22144.1,24117.309999999998,15309.290000000005
2023-12-03,105,63545.969999999994,26329.149999999998,45552.884000000005,42363.979999999996,52658.299999999996,35040.68
2023-12-03,63,111763.13999999998,7897.760000000001,64822.93200000001,37254.38,9872.2,36012.740000000005
2023-12-03,17,18117.36,10858.149000000001,5373.147,6039.12,12064.61,4133.19
2023-12-03,5,36447.615,30440.996999999996,21464.260000000002,24298.41,33823.329999999994,21464.260000000002
2023-12-03,96,24731.62,5345.649,11905.619999999999,12365.81,5939.610000000001,5952.8099999999995
2023-12-03,48,5369.475,0.0,529.14,3579.65,0.0,881.9
2023-12-04,90,27412.019999999997,25630.97,7759.65,18274.679999999997,25630.97,7759.65
2023-12-04,37,22498.32,3973.3700000000003,9966.465,7499.4400000000005,7946.740000000001,6644.31
2023-12-04,64,0.0,4769.2080000000005,0.0,0.0,5961.51,0.0
2023-12-04,30,19443.15,7886.072,32440.12,6481.05,9857.59,16220.06
2023-12-04,100,73624.4,8145.924999999999,42329.664,29449.76,16291.849999999999,23516.48
2023-12-04,105,65791.57500000001,23718.305000000004,68376.035,43861.05000000001,47436.61000000001,52596.950000000004
2023-12-04,97,42417.28,26956.68,19196.372000000003,21208.64,26956.68,14766.44
2023-12-04,91,31280.52,19603.260000000002,15657.7,10426.84,21781.4,7828.85
2023-12-04,42,32688.869999999995,2129.095,18049.845,10896.289999999999,4258.19,12033.23
2023-12-04,22,16477.82,5105.408,490.60699999999997,8238.91,7293.4400000000005,377.39
2023-12-04,89,18672.329999999998,3132.8080000000004,7608.126,12448.22,3916.01,12680.210000000001
2023-12-04,53,21554.46,11129.369999999999,2747.226,7184.82,11129.369999999999,4578.71
2023-12-04,46,24965.175,2879.406,36780.39,9986.07,9598.02,12260.130000000001
2023-12-04,107,26825.825,4604.605,17968.782,10730.33,9209.21,13822.14
2023-12-04,115,63795.96,1556.577,16200.96,21265.32,1729.53,10800.64
2023-12-04,17,8323.32,0.0,2258.984,2774.44,0.0,1737.6799999999998
2023-12-04,15,2752.95,1386.2459999999999,6536.784,1835.3,4620.82,8170.98
2023-12-04,63,64153.229999999996,12220.144,43508.015999999996,21384.41,15275.18,24171.12
2023-12-04,38,33125.009999999995,14933.6,35992.18,22083.339999999997,18667.0,17996.09
2023-12-04,57,32701.100000000002,7120.2029999999995,9504.384,13080.44,23734.01,15840.64
2023-12-04,21,74317.175,8515.157999999998,48465.57,29726.87,28383.859999999993,16155.19
2023-12-04,68,26260.379999999997,12530.800000000001,8648.286,13130.189999999999,15663.5,14413.810000000001
2023-12-04,95,38612.05,7408.366,35287.005000000005,15444.820000000002,10583.380000000001,23524.670000000002
2023-12-04,31,16057.710000000003,3872.3009999999995,37624.340000000004,10705.140000000001,12907.669999999998,28941.800000000003
2023-12-04,52,38424.36,13658.661000000002,27546.120000000003,12808.119999999999,15176.29,9182.04
2023-12-04,33,0.0,0.0,7492.2300000000005,0.0,0.0,4162.35
2023-12-04,93,21276.300000000003,1853.2949999999998,25572.535999999996,10638.150000000001,3706.5899999999997,31965.669999999995
2023-12-04,58,53071.67999999999,7528.616000000001,46364.76000000001,17690.559999999998,9410.77,15454.920000000002
2023-12-04,99,6504.974999999999,0.0,10371.978000000001,4336.65,0.0,5762.21
2023-12-04,47,10565.715,0.0,30825.899999999998,7043.8099999999995,0.0,12330.359999999999
2023-12-04,84,0.0,22193.21,21804.6,0.0,22193.21,10902.3
2023-12-04,9,18249.14,7799.889,14145.74,9124.57,25999.63,7072.87
2023-12-04,83,15063.554999999998,1873.655,11709.775000000001,10042.369999999999,2676.65,4683.910000000001
2023-12-04,43,5466.28,5409.663,13515.474999999999,2733.14,7728.09,5406.19
2023-12-04,19,43521.56999999999,1828.2060000000001,2297.5,14507.189999999997,6094.02,2297.5
2023-12-04,59,4883.5199999999995,3829.78,10603.824,1627.84,3829.78,13254.779999999999
2023-12-04,6,17849.94,8911.03,3082.0800000000004,8924.97,8911.03,2054.7200000000003
2023-12-04,101,15068.97,6529.968000000001,6154.074,10045.98,7255.52,3418.93
2023-12-04,39,0.0,4293.09,0.0,0.0,4770.1,0.0
2023-12-04,92,23712.96,1604.988,2182.575,11856.48,1783.32,1455.05
2023-12-04,82,21689.144999999997,8652.716999999999,44507.322,14459.429999999998,9614.13,24726.29
2023-12-04,1,30142.02,6561.980999999999,31282.699999999997,20094.68,21873.269999999997,12513.079999999998
2023-12-04,110,1480.9,3030.145,2281.122,740.45,6060.29,1267.29
2023-12-04,20,35093.475,21776.320000000003,26311.61,14037.39,27220.4,20239.7
2023-12-04,94,22643.899999999998,6733.889999999999,11027.58,9057.56,6733.889999999999,5513.79
2023-12-04,73,30931.9,10701.054000000002,7119.798,15465.95,11890.060000000001,11866.33
2023-12-04,13,3374.055,4804.16,6734.628000000001,2249.37,9608.32,3741.46
2023-12-04,8,27269.9,6609.182999999999,19432.75,13634.95,9441.689999999999,19432.75
2023-12-04,40,12108.84,2621.6189999999997,19163.15,4036.28,3745.17,7665.26
2023-12-04,7,35823.3,12501.408,27289.47,11941.1,15626.759999999998,18192.98
2023-12-04,24,15578.355,4280.065999999999,27623.475,10385.57,6114.379999999999,11049.39
2023-12-04,79,42651.255000000005,7915.304000000001,16435.888000000003,28434.170000000006,9894.130000000001,20544.86
2023-12-04,117,47526.27,4244.37,56560.229999999996,31684.179999999997,14147.900000000001,18853.41
2023-12-04,49,17715.375,6955.008000000001,49084.97499999999,11810.25,8693.76,19633.989999999998
2023-12-04,12,14895.85,19378.638000000003,17701.68,5958.34,21531.820000000003,17701.68
2023-12-04,81,0.0,2382.9959999999996,495.68999999999994,0.0,7943.32,826.15
2023-12-04,74,69134.61,15909.634999999998,19056.152,23044.87,22728.05,23820.19
2023-12-04,75,86595.67499999999,28507.329999999998,59104.78,34638.27,28507.329999999998,29552.39
2023-12-04,114,17399.94,4256.392,11115.525000000001,8699.97,5320.49,7410.35
2023-12-04,80,11550.880000000001,2979.9179999999997,0.0,5775.4400000000005,9933.06,0.0
2023-12-04,65,19940.85,0.0,19782.774999999998,7976.34,0.0,7913.11
2023-12-04,66,2526.225,7315.71,9706.994999999999,1010.49,7315.71,6471.33
2023-12-04,14,7092.22,7775.256999999999,281.016,3546.11,11107.509999999998,351.27
2023-12-04,50,57200.875,5121.11,31524.049999999996,22880.35,10242.22,12609.619999999999
2023-12-04,11,46748.579999999994,19596.440000000002,19856.811,15582.859999999999,19596.440000000002,15274.47
2023-12-04,16,30274.600000000006,12377.608,12845.039999999999,15137.300000000003,15472.009999999998,9880.8
2023-12-04,62,18874.829999999998,2373.31,16080.753,12583.22,4746.62,12369.81
2023-12-04,4,0.0,11430.432,11847.654,0.0,12700.48,6582.03
2023-12-04,88,4867.0,0.0,897.84,2433.5,0.0,448.92
2023-12-04,2,19379.940000000002,16321.23,52819.875,6459.9800000000005,16321.23,21127.95
2023-12-04,67,30100.499999999993,12153.168000000001,14423.159999999998,20066.999999999996,13503.52,18028.949999999997
2023-12-04,29,7135.38,15462.741,14115.491999999998,4756.92,22089.63,7841.939999999999
2023-12-04,70,16054.279999999999,5849.080999999999,28624.599999999995,8027.139999999999,8355.83,14312.299999999997
2023-12-04,76,44545.5,11908.020000000002,35796.325000000004,14848.5,11908.020000000002,14318.530000000002
2023-12-04,41,50712.045,5263.575,10548.8,33808.03,17545.25,10548.8
2023-12-04,48,21144.33,3883.17,4764.078,14096.220000000001,3883.17,7940.130000000001
2023-12-04,3,3205.0499999999997,29807.352000000003,21887.125,2136.7,37259.19,16836.25
2023-12-04,77,50544.75,11525.664,43724.79,16848.25,14407.08,29149.86
2023-12-04,56,27336.36,6923.055,4467.978,13668.18,13846.11,2482.21
2023-12-04,54,8425.74,19377.684,58053.81,2808.58,21530.760000000002,19351.27
2023-12-04,78,6765.0599999999995,12902.968,1686.6599999999999,2255.02,16128.71,2811.1
2023-12-04,69,9287.5,7598.429999999999,6692.624,3715.0,7598.429999999999,8365.779999999999
2023-12-04,72,0.0,4327.7519999999995,2389.806,0.0,5409.69,3983.01
2023-12-04,113,58272.90000000001,9780.380000000001,43538.88,23309.160000000003,19560.760000000002,21769.44
2023-12-04,96,33046.12,24981.327000000005,14458.08,16523.06,27757.030000000006,7229.04
2023-12-04,87,34909.159999999996,10625.98,7587.360000000001,17454.579999999998,21251.96,9484.2
2023-12-04,27,59598.33,9940.555000000002,9384.87,19866.11,19881.110000000004,9384.87
2023-12-04,86,28069.605,10141.208,11266.127999999999,18713.07,12676.51,6258.959999999999
2023-12-04,55,15506.919999999998,2849.686,0.0,7753.459999999999,4070.9800000000005,0.0
2023-12-04,35,27448.23,3505.4550000000004,1652.664,9149.41,7010.910000000001,2754.44
2023-12-04,104,178880.325,87143.79999999999,76131.96800000001,71552.13,87143.79999999999,95164.96
2023-12-04,32,95127.775,4143.597000000001,2698.044,38051.11,13811.990000000002,4496.74
2023-12-04,5,20337.555,13448.268,3817.14,13558.37,14942.52,3817.14
2023-12-04,102,39871.56,4951.9800000000005,25420.274999999998,19935.78,5502.200000000001,16946.85
2023-12-04,18,10345.59,3948.834,5833.223999999999,3448.5299999999997,13162.78,7291.529999999999
2023-12-04,61,27555.165,11846.295000000002,13111.392000000002,18370.11,23692.590000000004,16389.24
2023-12-04,60,22531.379999999997,3803.9889999999996,7605.07,15020.919999999998,5434.2699999999995,7605.07
2023-12-04,111,63541.14,8417.564999999999,22416.329999999998,21180.38,28058.55,22416.329999999998
2023-12-04,103,5774.15,8817.138,15401.400000000001,2309.66,9796.82,7700.700000000001
2023-12-04,26,0.0,2236.33,4321.937999999999,0.0,2236.33,7203.23
2023-12-04,85,7111.424999999999,18253.600000000002,22554.795000000002,4740.95,22817.000000000004,15036.53
2023-12-04,98,27876.899999999998,12296.928,16694.886,9292.3,17567.04,27824.809999999998
2023-12-04,36,12261.015,2927.727,0.0,8174.01,3253.0299999999997,0.0
2023-12-05,53,33988.89,8138.469999999999,1567.68,11329.63,8138.469999999999,2612.8
2023-12-05,13,20316.300000000003,2602.6699999999996,2289.708,13544.2,5205.339999999999,1272.06
2023-12-05,85,11066.34,4247.168000000001,40745.520000000004,7377.56,5308.96,27163.680000000004
2023-12-05,8,31551.64,9699.06,11625.560000000001,15775.82,13855.8,11625.560000000001
2023-12-05,20,67721.82500000001,39966.15200000001,35585.640999999996,27088.730000000003,49957.69000000001,27373.569999999996
2023-12-05,81,12496.455000000002,0.0,3607.194,8330.970000000001,0.0,6011.99
2023-12-05,62,11802.810000000001,1266.61,6143.6179999999995,7868.540000000001,2533.22,4725.86
2023-12-05,5,22916.414999999997,15178.635000000002,22799.34,15277.609999999999,16865.15,22799.34
2023-12-05,22,20081.5,1401.694,5483.751000000001,10040.75,2002.42,4218.27
2023-12-05,35,19645.29,4650.23,509.03999999999996,6548.43,9300.46,848.4
2023-12-05,6,40528.8,3261.1600000000003,13110.360000000002,20264.4,3261.1600000000003,8740.240000000002
2023-12-05,7,38837.06999999999,12100.080000000002,15289.620000000003,12945.689999999999,15125.100000000002,10193.080000000002
2023-12-05,36,8614.199999999999,9376.29,18707.97,5742.799999999999,10418.1,6235.99
2023-12-05,29,26105.415,8773.204999999998,22806.612,17403.61,12533.149999999998,12670.34
2023-12-05,4,8332.41,5697.45,8250.156,2777.47,6330.5,4583.42
2023-12-05,16,38494.9,7681.336,18672.861999999997,19247.45,9601.67,14363.739999999998
2023-12-05,110,52199.42,8096.169999999999,19258.614,26099.71,16192.339999999998,10699.23
2023-12-05,31,31077.120000000003,2699.1629999999996,26940.328999999998,20718.08,8997.21,20723.329999999998
2023-12-05,32,24021.425,4143.0509999999995,11399.717999999999,9608.57,13810.169999999998,18999.53
2023-12-05,55,17635.2,3573.276,5561.85,8817.6,5104.68,1853.95
2023-12-05,87,55483.020000000004,12376.035,12326.792,27741.510000000002,24752.07,15408.489999999998
2023-12-05,113,110894.675,8194.93,60461.16,44357.87,16389.86,30230.58
2023-12-05,91,40033.62,11830.446,22980.82,13344.54,13144.94,11490.41
2023-12-05,95,52489.3,10893.161999999998,18825.315,20995.72,15561.66,12550.21
2023-12-05,9,11247.36,3277.212,51003.24,5623.68,10924.04,25501.62
2023-12-05,54,0.0,11989.656,57711.98999999999,0.0,13321.84,19237.329999999998
2023-12-05,88,28300.86,2174.904,5658.12,14150.43,2416.56,2829.06
2023-12-05,90,15730.815000000002,15942.43,18140.73,10487.210000000001,15942.43,18140.73
2023-12-05,72,0.0,4181.552000000001,25.494,0.0,5226.9400000000005,42.49
2023-12-05,86,2446.29,9194.44,43567.452,1630.86,11493.05,24204.14
2023-12-05,63,42759.56999999999,17832.136000000006,29609.226,14253.189999999999,22290.170000000006,16449.57
2023-12-05,82,20601.045,15782.157000000003,9000.630000000001,13734.029999999999,17535.730000000003,5000.35
2023-12-05,61,30628.814999999995,4769.755000000001,16436.064000000002,20419.209999999995,9539.510000000002,20545.08
2023-12-05,77,56158.11,6217.144,30940.23,18719.37,7771.43,20626.82
2023-12-05,39,10398.26,16462.485,2615.6459999999997,5199.13,18291.65,4359.41
2023-12-05,42,38506.229999999996,4816.18,5045.985,12835.41,9632.36,3363.99
2023-12-05,56,24044.059999999998,8778.235,8845.866,12022.029999999999,17556.47,4914.37
2023-12-05,93,8354.98,2966.135,8673.44,4177.49,5932.27,10841.8
2023-12-05,89,38939.565,6358.088,1433.1,25959.71,7947.61,2388.5
2023-12-05,117,52611.21000000001,12366.399000000003,62138.969999999994,35074.14000000001,41221.33000000001,20712.989999999998
2023-12-05,75,44969.15,20396.690000000002,45267.100000000006,17987.66,20396.690000000002,22633.550000000003
2023-12-05,105,95138.89500000002,22422.019999999997,39205.99800000001,63425.93000000001,44844.03999999999,30158.460000000006
2023-12-05,19,58281.96,3186.45,9571.81,19427.32,10621.5,9571.81
2023-12-05,79,17970.405,16270.384000000004,12047.224000000002,11980.269999999999,20337.980000000003,15059.030000000002
2023-12-05,92,4379.24,3550.7070000000003,0.0,2189.62,3945.2300000000005,0.0
2023-12-05,1,23443.68,6246.885,38141.725,15629.12,20822.95,15256.69
2023-12-05,33,18935.43,2220.06,14107.589999999998,6311.8099999999995,7400.2,7837.549999999999
2023-12-05,50,40368.024999999994,6321.71,26908.775,16147.21,12643.42,10763.51
2023-12-05,40,0.0,2848.286,14355.249999999998,0.0,4068.98,5742.099999999999
2023-12-05,104,172415.325,106628.23999999999,90453.336,68966.13,106628.23999999999,113066.66999999998
2023-12-05,12,53780.15,19727.883,24909.339999999997,21512.06,21919.870000000003,24909.339999999997
2023-12-05,57,24889.65,5671.545,11620.194000000001,9955.86,18905.15,19366.99
2023-12-05,84,0.0,4008.46,23373.28,0.0,4008.46,11686.64
2023-12-05,67,32041.529999999995,7593.551999999999,16080.568,21361.019999999997,8437.279999999999,20100.71
2023-12-05,73,49228.35999999999,13862.196,15510.138,24614.179999999997,15402.44,25850.230000000003
2023-12-05,83,0.0,7874.474999999999,22990.149999999998,0.0,11249.25,9196.06
2023-12-05,21,53961.174999999996,7197.333,50022.39,21584.469999999998,23991.11,16674.13
2023-12-05,17,9530.31,0.0,8049.951000000001,3176.77,0.0,6192.27
2023-12-05,76,43183.44,15746.25,35202.95,14394.48,15746.25,14081.18
2023-12-05,70,4463.78,6706.608999999999,10417.119999999999,2231.89,9580.869999999999,5208.5599999999995
2023-12-05,59,5326.47,10750.65,5526.816000000001,1775.49,10750.65,6908.52
2023-12-05,47,0.0,1165.0049999999999,4188.325,0.0,3883.35,1675.33
2023-12-05,68,23320.2,18483.448,8941.65,11660.1,23104.31,14902.75
2023-12-05,69,19173.575,11735.78,8062.512,7669.43,11735.78,10078.14
2023-12-05,78,19761.93,9051.936,9323.243999999999,6587.31,11314.92,15538.74
2023-12-05,24,9892.710000000001,5284.026999999999,12381.25,6595.14,7548.61,4952.5
2023-12-05,102,28063.300000000003,27825.452999999998,13590.105,14031.650000000001,30917.17,9060.07
2023-12-05,3,43325.774999999994,8798.712,32747.987999999998,28883.85,10998.39,25190.76
2023-12-05,30,519.24,7464.7119999999995,15618.419999999998,173.08,9330.89,7809.209999999999
2023-12-05,64,14872.849999999999,2228.9280000000003,0.0,5949.139999999999,2786.1600000000003,0.0
2023-12-05,15,16157.025000000001,3038.3399999999997,9287.735999999999,10771.35,10127.8,11609.669999999998
2023-12-05,94,2248.3,3268.14,1627.92,899.32,3268.14,813.96
2023-12-05,60,18239.010000000002,3245.263,7697.050000000001,12159.34,4636.09,7697.050000000001
2023-12-05,27,71545.59000000001,8839.404999999999,17212.8,23848.530000000002,17678.809999999998,17212.8
2023-12-05,37,32517.06,9323.099999999999,48744.495,10839.02,18646.199999999997,32496.33
2023-12-05,46,1857.3500000000001,1399.602,18113.1,742.94,4665.34,6037.7
2023-12-05,43,21850.78,9861.893999999998,7435.849999999999,10925.39,14088.419999999998,2974.3399999999997
2023-12-05,18,9704.34,2189.007,2194.7599999999998,3234.78,7296.6900000000005,2743.45
2023-12-05,80,2591.66,1420.071,0.0,1295.83,4733.57,0.0
2023-12-05,111,34643.82000000001,8170.7789999999995,34335.78,11547.940000000002,27235.93,34335.78
2023-12-05,58,23875.89,7537.200000000001,2311.2599999999998,7958.629999999999,9421.5,770.42
2023-12-05,38,18250.815,13855.648,30274.999999999996,12167.21,17319.559999999998,15137.499999999998
2023-12-05,49,16732.11,5645.200000000001,9458.275000000001,11154.74,7056.5,3783.3100000000004
2023-12-05,26,23795.37,6497.360000000001,4946.706,7931.79,6497.360000000001,8244.51
2023-12-05,65,7546.4,3848.46,2020.05,3018.56,3848.46,808.02
2023-12-05,96,29183.58,12557.682,19292.58,14591.79,13952.980000000001,9646.29
2023-12-05,101,7685.325000000001,3779.1540000000005,23519.879999999997,5123.55,4199.06,13066.599999999999
2023-12-05,98,28677.0,8485.26,16524.257999999998,9559.0,12121.800000000001,27540.43
2023-12-05,52,25161.0,10806.201,28183.199999999997,8387.0,12006.89,9394.4
2023-12-05,2,42361.829999999994,31098.96,21304.875,14120.609999999999,31098.96,8521.95
2023-12-05,114,8787.02,11902.024000000003,9388.215,4393.51,14877.530000000002,6258.8099999999995
2023-12-05,66,22387.475,8326.19,7589.4,8954.99,8326.19,5059.599999999999
2023-12-05,115,24576.27,4229.55,18614.085,8192.09,4699.5,12409.39
2023-12-05,48,10970.865000000002,3584.68,4027.1279999999997,7313.910000000001,3584.68,6711.88
2023-12-05,11,55697.70000000001,4019.55,19421.441,18565.900000000005,4019.55,14939.57
2023-12-05,107,14311.675,0.0,14162.668000000001,5724.67,0.0,10894.36
2023-12-05,103,24153.575,6695.217000000001,19125.46,9661.43,7439.13,9562.73
2023-12-05,97,24094.120000000003,15426.099999999999,2846.0380000000005,12047.060000000001,15426.099999999999,2189.26
2023-12-05,14,17105.940000000002,3975.1180000000004,9357.096000000001,8552.970000000001,5678.740000000001,11696.37
2023-12-05,74,37422.81,11767.097999999998,4955.136,12474.269999999999,16810.14,6193.92
2023-12-05,100,43312.0,9726.5,17053.2,17324.8,19453.0,9474.0
2023-12-05,41,16157.235000000002,6887.223000000001,18260.049999999996,10771.490000000002,22957.410000000003,18260.049999999996
2023-12-05,99,1223.07,0.0,0.0,815.38,0.0,0.0
2023-12-06,81,20929.95,1623.87,3641.22,13953.300000000001,5412.9,6068.7
2023-12-06,6,11211.779999999999,296.03,5162.5650000000005,5605.889999999999,296.03,3441.71
2023-12-06,107,12396.849999999999,2665.505,3653.975,4958.74,5331.01,2810.75
2023-12-06,32,55875.4,7616.171999999999,18345.264,22350.16,25387.239999999998,30575.44
2023-12-06,110,37350.42,5225.45,16775.082,18675.21,10450.9,9319.49
2023-12-06,91,15818.97,11937.168,28860.260000000002,5272.99,13263.519999999999,14430.130000000001
2023-12-06,65,1992.4,4772.15,2417.9750000000004,796.96,4772.15,967.19
2023-12-06,33,19909.65,1762.59,8838.648000000001,6636.55,5875.3,4910.360000000001
2023-12-06,24,4087.8450000000003,4250.652,29525.225,2725.23,6072.360000000001,11810.09
2023-12-06,94,30072.100000000006,8579.23,14641.1,12028.840000000002,8579.23,7320.55
2023-12-06,117,34242.315,9637.392,57181.11,22828.210000000003,32124.64,19060.37
2023-12-06,74,113301.9,8238.628999999999,18658.896000000004,37767.299999999996,11769.47,23323.620000000003
2023-12-06,47,6583.83,0.0,0.0,4389.22,0.0,0.0
2023-12-06,11,67627.38,9975.32,22398.051000000003,22542.46,9975.32,17229.27
2023-12-06,5,39493.14,9619.785,23843.219999999998,26328.76,10688.65,23843.219999999998
2023-12-06,39,2337.82,1247.085,4125.822,1168.91,1385.65,6876.37
2023-12-06,104,332881.225,95652.39,97877.57600000002,133152.49,95652.39,122346.97000000002
2023-12-06,13,1543.125,4568.33,4984.254000000001,1028.75,9136.66,2769.03
2023-12-06,3,3220.9500000000003,6574.008000000001,28365.025,2147.3,8217.51,21819.25
2023-12-06,115,8309.76,7569.936,7873.710000000001,2769.92,8411.039999999999,5249.14
2023-12-06,77,44889.54,11816.144,29215.335,14963.18,14770.18,19476.89
2023-12-06,40,4041.99,0.0,5704.8,1347.33,0.0,2281.92
2023-12-06,7,39668.07,14989.256000000001,21432.510000000002,13222.69,18736.57,14288.34
2023-12-06,86,7377.435000000001,26441.239999999998,19593.594,4918.290000000001,33051.549999999996,10885.33
2023-12-06,72,3621.57,3488.1040000000003,2902.134,2414.38,4360.13,4836.89
2023-12-06,100,66249.27500000001,16465.774999999998,37152.162,26499.710000000003,32931.549999999996,20640.089999999997
2023-12-06,101,7216.65,6569.622,37931.436,4811.099999999999,7299.58,21073.02
2023-12-06,98,72627.18,11328.541,9346.266,24209.059999999998,16183.630000000001,15577.11
2023-12-06,46,33912.200000000004,2480.025,26023.56,13564.880000000003,8266.75,8674.52
2023-12-06,19,48508.020000000004,4127.976,10970.47,16169.34,13759.92,10970.47
2023-12-06,49,25971.42,20021.032,70259.47499999999,17314.28,25026.289999999997,28103.789999999997
2023-12-06,18,23613.96,2647.647,5361.944,7871.32,8825.49,6702.43
